,bond_id,bond_nm,price,stock_id,stock_nm,margin_flg,btype,orig_iss_amt,curr_iss_amt,convert_dt,convert_price,next_put_dt,redeem_dt,force_redeem,redeem_flag,redeem_price,redeem_price_ratio,real_force_redeem_price,redeem_remain_days,redeem_real_days,redeem_total_days,recount_dt,redeem_count_days,redeem_tc,sprice,delist_dt,maturity_dt,upper_price_adj,redeem_icon,redeem_orders,at_maturity,redeem_count,after_next_put_dt,force_redeem_price
154,128134,鸿路转债,116.960,002541,鸿路钢构,R,C,18.800,15.727,2021-04-15,32.08,2025-10-08,,,X,110.00,130%,-,-1,0,30,,15,如果公司股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的130%(含 130%),17.39,,2026-10-09,0.000,,15,0,0/15 | 30,0,41.704
155,128138,侨银转债,131.538,002973,侨银股份,,C,4.200,4.199,2021-05-24,17.90,2025-11-17,,,X,130.00,130%,-,-1,0,30,,15,如果公司股票连续30个交易日中至少有15个交易日的收盘价格不低于当期转股价格的130%(含130%),15.29,,2026-11-17,0.000,,15,0,0/15 | 30,0,23.270
156,128141,旺能转债,129.321,002034,旺能环境,R,C,14.000,11.576,2021-06-23,14.18,2024-12-16,,,X,110.00,130%,-,-1,0,30,2022-10-21,15,如果公司 A 股股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的130%(含 130%),16.45,,2026-12-17,0.000,,15,0,0/15 | 30,1,18.434
157,404004,汇车退债,52.531,400245,汇车5,,C,33.700,19.429,2021-02-24,0.12,2025-07-17,,,X,110.00,130%,-,-1,0,30,,15,如果公司股票在任何连续三十个交易日中至少十五个交易日 的收盘价格不低于当期转股价格的130%(含130%),0.08,,2026-08-18,0.000,,15,0,0/15 | 30,1,0.156
158,404003,鸿达退债,3.704,400207,R鸿达1,,C,24.268,3.319,2020-06-22,3.91,2024-12-18,,,X,118.00,130%,-,-1,0,30,,15,在本次发行的可转债转股期内，如果公司A股股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的130%(含130%),0.11,,2025-12-16,0.000,,15,0,0/15 | 30,1,5.083
159,128142,新乳转债,125.300,002946,新乳业,R,C,7.180,7.179,2021-06-24,17.95,2024-12-17,,,X,110.00,130%,-,-1,0,30,,15,如果公司 A 股股票连续三十个交易日中至少有十五个交易日的收盘价不低于当期转股价格的130%(含130%),16.90,,2026-12-18,0.000,,15,0,0/15 | 30,1,23.335
160,128129,青农转债,109.390,002958,青农商行,R,C,50.000,49.997,2021-03-01,4.00,-,,,X,108.00,130%,-,-1,0,30,,15,如果公司A股股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的130%(含 130%),3.16,,2026-08-25,0.000,,15,0,0/15 | 30,0,5.200
161,128128,齐翔转2,118.576,002408,齐翔腾达,R,C,29.900,6.794,2021-02-26,5.37,2024-08-19,,,X,110.00,130%,-,-1,0,30,2023-02-13,15,如果公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%(含 130%),4.89,,2026-08-20,0.000,,15,0,0/15 | 30,1,6.981
162,128116,瑞达转债,127.724,002961,瑞达期货,,C,6.500,6.489,2021-01-04,20.32,2025-07-03,,,X,110.00,130%,-,-1,0,30,,15,如果公司股票连续三十个交易日中有十五个交易日的收盘价格不低于当期转股价格的130%(含 130%),20.50,,2026-06-29,0.000,,15,0,0/15 | 30,1,26.416
163,128108,蓝帆转债,107.404,002382,蓝帆医疗,R,C,31.440,15.204,2020-12-03,11.50,2025-08-15,,,X,108.00,130%,-,-1,0,30,2021-02-08,15,如果公司股票在任何连续三十个交易日中至少十五个交易日的 收盘价格不低于当期转股价格的130%(含 130%),5.72,,2026-05-28,0.000,,15,0,0/15 | 30,1,14.950
164,128101,联创转债,129.429,002036,联创电子,R,C,3.000,2.984,2020-09-21,11.18,2025-03-16,,,X,110.00,130%,-,-1,0,30,2022-07-25,15,如果公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的130%(含130%),11.50,,2026-03-16,0.000,,15,0,0/15 | 30,1,14.534
165,128119,龙大转债,117.800,002726,龙大美食,R,C,9.500,9.460,2021-01-18,9.30,2025-07-13,,,X,115.00,130%,-,-1,0,30,2021-02-10,15,如果公司A股股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的130%(含130%),5.60,,2026-07-13,0.000,,15,0,0/15 | 30,1,12.090
166,128121,宏川转债,113.806,002930,宏川智慧,R,C,6.700,6.520,2021-01-25,18.56,2026-07-17,,,X,108.00,130%,-,-1,0,30,,15,如果公司A股股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%(含130%),10.56,,2026-07-17,0.000,,15,0,0/15 | 30,0,24.128
167,128127,文科转债,116.759,002775,文科股份,,C,9.500,8.038,2021-03-01,4.42,2024-10-09,,,X,115.00,130%,-,-1,0,30,,15,如果公司A股股票连续30个交易日中至少有15个交易日的收盘价格不低于当期转股价格的130%(含 130%),4.19,,2026-08-20,0.000,,15,0,0/15 | 30,1,5.746
168,128125,华阳转债,128.899,002949,华阳国际,,C,4.500,4.497,2021-02-05,14.39,2025-09-02,,,X,113.00,130%,-,-1,0,30,,15,如果公司股票连续三十个交易日中有十五个交易日的收盘价格不低于当期转股价格的130%(含 130%),15.83,,2026-07-30,0.000,,15,0,0/15 | 30,1,18.707
169,128124,科华转债,107.721,002022,科华生物,,C,7.380,2.246,2021-02-03,20.64,2026-07-28,,,X,106.00,130%,-,-1,0,30,,15,如果公司股票在任何连续30个交易日中至少15个交易日的 收盘价格不低于当期转股价格的130%(含 130%),6.43,,2026-07-28,0.000,,15,0,0/15 | 30,0,26.832
170,127066,科利转债,136.537,002850,科达利,R,C,15.344,15.342,2023-01-16,148.70,2026-07-07,,,X,110.00,130%,-,-1,0,30,,15,如果公司股票在任意连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的130%（含130%）,166.10,,2028-07-08,0.000,,15,0,0/15 | 30,0,193.310
171,127064,杭氧转债,126.814,002430,杭氧股份,R,C,11.370,11.366,2022-11-25,26.07,2026-05-18,,,X,108.00,130%,-,-1,0,30,2023-07-31,15,如果公司 A 股股票连续 30 个交易日中至少有15 个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,23.88,,2028-05-19,0.000,,15,0,0/15 | 30,0,33.891
172,127017,万青转债,113.148,000789,万年青,R,C,10.000,9.996,2020-12-09,8.53,2025-06-03,,,X,113.00,130%,-,-1,0,30,,15,如果公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%(含 130%),5.75,,2026-06-03,0.000,,15,0,0/15 | 30,1,11.089
173,123065,宝莱转债,124.570,300246,宝莱特,,C,2.190,2.188,2021-03-11,24.02,2025-09-03,,,X,115.00,130%,-,-1,0,30,,15,如果公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的130%(含130%),8.53,,2026-09-04,0.000,,15,0,0/15 | 30,1,31.226
174,127015,希望转债,107.811,000876,新希望,R,C,40.000,9.494,2020-07-09,10.59,2024-01-03,,,X,106.00,130%,-,-1,0,30,,15,如果公司 A 股股票连续三十个交易日中至少有十五个交易日的收盘价不低于当期转股价 格的 130%(含 130%),9.84,,2026-01-03,0.000,,15,0,0/15 | 30,1,13.767
175,123253,永贵转债,134.034,300351,永贵电器,R,C,9.800,9.800,2025-09-19,18.23,2029-03-13,,,X,113.00,130%,-,-1,0,30,,15,如果公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,18.02,,2031-03-13,0.000,,15,0,0/15 | 30,0,23.699
176,127018,本钢转债,120.002,000761,本钢板材,R,C,68.000,56.310,2021-01-04,3.95,2025-06-28,,,X,119.00,130%,-,-1,0,30,,15,如果公司股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%(含 130%),3.56,,2026-06-29,0.000,,15,0,0/15 | 30,1,5.135
177,127019,国城转债,126.857,000688,国城矿业,R,C,8.500,7.518,2021-01-21,12.58,2024-07-15,,,X,110.00,130%,-,-1,0,30,,15,如果公司股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的130%(含 130%),14.55,,2026-07-15,0.000,,15,0,0/15 | 30,1,16.354
178,127024,盈峰转债,125.253,000967,盈峰环境,R,C,14.762,14.760,2021-05-10,7.67,2025-11-04,,,X,110.00,130%,-,-1,0,30,,15,如果公司A股股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的130%(含130%),7.11,,2026-11-04,0.000,,15,0,0/15 | 30,0,9.971
179,127022,恒逸转债,110.218,000703,恒逸石化,R,C,20.000,19.998,2021-04-22,9.14,2025-10-16,,,X,105.00,130%,-,-1,0,30,,15,在转股期内，如果公司股票在任何连续30个交易日中至少15个交易日的收盘价格不低于当期转股价格的130%(含130%),6.44,,2026-10-16,0.000,,15,0,0/15 | 30,0,11.882
180,127020,中金转债,128.230,000060,中金岭南,R,C,38.000,30.225,2021-01-25,4.29,2024-07-22,,,X,110.00,130%,-,-1,0,30,,15,如果公司A股股票连续三十个交易日中至少有十五个交易日的收盘价不低于当期转股价格的130%(含 130%),5.16,,2026-07-20,0.000,,15,0,0/15 | 30,1,5.577
181,123252,银邦转债,122.350,300337,银邦股份,R,C,7.850,7.849,2025-07-14,12.51,2029-01-08,,,X,113.00,130%,-,-1,0,30,,15,如果公司股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,10.47,,2031-01-06,0.000,,15,0,0/15 | 30,0,16.263
182,123250,嘉益转债,121.390,301004,嘉益股份,R,C,3.979,3.955,2025-05-13,80.75,2028-11-07,,,X,114.00,130%,-,-1,0,30,,15,公司股票在任何连续三十个交易日中至少十五个交易日收盘价格不低于当期转股价格的 130%（含 130%）；,61.60,,2030-11-07,0.000,,15,0,0/15 | 30,0,104.975
183,123225,翔丰转债,135.636,300890,翔丰华,R,C,8.000,5.735,2024-04-16,27.44,2027-10-11,,,X,118.00,130%,-,-1,0,30,,15,如果公司股票在任意连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,31.77,,2029-10-10,0.000,,15,0,0/15 | 30,0,35.672
184,123224,宇邦转债,127.100,301266,宇邦新材,R,C,5.000,2.848,2024-03-25,36.84,2027-09-20,,,X,115.00,130%,-,-1,0,30,,15,如果公司股票在连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）；,34.04,,2029-09-19,0.000,,15,0,0/15 | 30,0,47.892
185,123216,科顺转债,119.220,300737,科顺股份,R,C,21.980,21.978,2024-02-19,6.72,2027-08-03,,,X,115.00,130%,-,-1,0,30,,15,如果公司股票在任意连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,5.07,,2029-08-04,0.000,,15,0,0/15 | 30,0,8.736
186,123229,艾录转债,128.829,301062,上海艾录,R,C,5.000,1.779,2024-04-29,10.05,2027-10-22,,,X,115.00,130%,-,-1,0,30,2025-03-12,15,如果公司股票在任何连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含130%）,8.41,,2029-10-23,0.000,,15,0,0/15 | 30,0,13.065
187,123230,金钟转债,138.848,301133,金钟股份,R,C,3.500,3.498,2024-05-15,24.35,2027-11-08,,,X,115.00,130%,-,-1,0,30,,15,如果公司 A 股股票在任意连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,29.24,,2029-11-09,0.000,,15,0,0/15 | 30,0,31.655
188,123240,楚天转债,132.302,300358,楚天科技,R,C,10.000,10.000,2024-08-06,8.00,2028-01-31,,,X,110.00,130%,-,-1,0,30,,15,如果公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）；,9.18,,2030-01-30,0.000,,15,0,0/15 | 30,0,10.400
189,123234,中能转债,125.899,300062,中能电气,,C,4.000,3.998,2024-06-17,5.50,2027-12-10,,,X,115.00,130%,-,-1,0,30,,15,当公司股票在任何连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）；,5.52,,2029-12-11,0.000,,15,0,0/15 | 30,0,7.150
190,123233,凯盛转债,135.549,301069,凯盛新材,R,C,6.500,6.499,2024-06-05,20.01,2027-11-29,,,X,115.00,130%,-,-1,0,30,,15,如果公司股票在任意连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,22.29,,2029-11-29,0.000,,15,0,0/15 | 30,0,26.013
191,127025,冀东转债,106.501,000401,金隅冀东,R,C,28.200,17.764,2021-05-11,13.01,2025-11-05,,,X,106.00,130%,-,-1,0,30,,15,如果公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的130%(含130%),4.88,,2026-11-05,0.000,,15,0,0/15 | 30,0,16.913
192,127026,超声转债,133.931,000823,超声电子,R,C,7.000,6.997,2021-06-15,12.22,2024-12-09,,,X,108.00,130%,-,-1,0,30,,15,如果公司股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的130%(含130%),14.19,,2026-12-08,0.000,,15,0,0/15 | 30,1,15.886
193,127054,双箭转债,123.054,002381,双箭股份,,C,5.136,5.136,2022-08-17,7.06,2026-02-10,,,X,112.00,130%,-,-1,0,30,,15,"如果公司股票在任何连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含
130%）",6.60,,2028-02-11,0.000,,15,0,0/15 | 30,0,9.178
194,127049,希望转2,118.641,000876,新希望,R,C,81.500,81.435,2022-05-09,10.59,2025-11-03,,,X,107.00,130%,-,-1,0,30,,15,在本次发行的可转换公司债券转股期内，如果公司 A 股股票连续三十个交易日中至少有十五个交易日的收盘价不低于当期转股价 格的 130%(含 130%),9.84,,2027-11-02,0.000,,15,0,0/15 | 30,0,13.767
195,127046,百润转债,117.502,002568,百润股份,R,C,11.280,11.275,2022-04-12,46.68,2025-09-29,,,X,110.00,130%,-,-1,0,30,,15,如果公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%(含 130%),24.95,,2027-09-29,0.000,,15,0,0/15 | 30,0,60.684
196,127056,中特转债,109.879,000708,中信特钢,R,C,50.000,49.996,2022-09-05,22.43,2026-02-24,,,X,106.00,130%,-,-1,0,30,,15,如果公司股票在任意连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,12.57,,2028-02-25,0.000,,15,0,0/15 | 30,0,29.159
197,127059,永东转2,119.300,002753,永东股份,,C,3.800,3.791,2022-10-14,8.34,2026-04-07,,,X,115.00,130%,-,-1,0,30,,15,如果公司A股股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）；,6.72,,2028-04-08,0.000,,15,0,0/15 | 30,0,10.842
198,127062,垒知转债,121.714,002398,垒知集团,,C,3.963,3.959,2022-10-27,7.59,2026-04-20,,,X,115.00,130%,-,-1,0,30,,15,如果公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,4.99,,2028-04-21,0.000,,15,0,0/15 | 30,0,9.867
199,127061,美锦转债,111.915,000723,美锦能源,R,C,35.900,27.891,2022-10-26,5.26,2026-04-20,,,X,118.00,130%,-,-1,0,30,,15,如果公司A股股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含130%）,4.79,,2028-04-20,0.000,,15,0,0/15 | 30,0,6.838
200,127060,湘佳转债,115.572,002982,湘佳股份,,C,6.400,6.399,2022-10-25,21.13,2026-04-20,,,X,110.00,130%,-,-1,0,30,,15,如果公司股票连续三十个交易日中至少有十五个交易日的收盘价不低于当期转股价格的 130%（含 130%）；,14.84,,2028-04-19,0.000,,15,0,0/15 | 30,0,27.469
201,127044,蒙娜转债,122.100,002918,蒙娜丽莎,,C,11.689,3.371,2022-02-21,19.84,2025-08-15,,,X,112.00,130%,-,-1,0,30,,15,如果公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%(含 130%),16.64,,2027-08-16,0.000,,15,0,0/15 | 30,1,25.792
202,127042,嘉美转债,117.210,002969,嘉美包装,,C,7.500,7.498,2022-02-14,4.57,2025-08-11,,,X,112.00,130%,-,-1,0,30,,15,如果公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%(含 130%),3.46,,2027-08-09,0.000,,15,0,0/15 | 30,1,5.941
203,127031,洋丰转债,120.306,000902,新洋丰,R,C,10.000,9.999,2021-10-08,17.09,2025-03-24,,,X,112.00,130%,-,-1,0,30,,15,如果公司股票连续30个交易日中至少有15个交 易日的收盘价格不低于当期转股价格的130%(含 130%),13.57,,2027-03-25,0.000,,15,0,0/15 | 30,1,22.217
204,127030,盛虹转债,115.800,000301,东方盛虹,R,C,50.000,49.975,2021-09-27,13.21,2026-03-22,,,X,108.00,130%,-,-1,0,30,2023-01-12,15,如果公司股票连续30个交易日中至少有15个交易日的收盘价格不低于当期转股价格的130%(含130%),9.48,,2027-03-22,0.000,,15,0,0/15 | 30,0,17.173
205,127027,能化转债,117.116,000552,甘肃能化,R,C,28.000,19.464,2021-06-16,2.93,2024-12-09,,,X,110.00,130%,-,-1,0,30,2022-08-22,15,如果公司股票在任何连续 30 个交易日中至少 15 个交易日的 收盘价格不低于当期转股价格的 130%(含 130%),2.55,,2026-12-10,0.000,,15,0,0/15 | 30,1,3.809
206,127034,绿茵转债,121.705,002887,绿茵生态,,C,7.120,4.279,2021-11-11,11.51,2025-04-29,,,X,113.00,130%,-,-1,0,30,,15,公司股票连续三十个交易日中至少十五个交易日的收盘价格 不低于当期转股价格的 130%(含 130%),9.31,,2027-04-30,0.000,,15,0,0/15 | 30,1,14.963
207,127038,国微转债,128.298,002049,紫光国微,R,C,15.000,14.921,2021-12-17,97.30,2026-06-10,,,X,110.00,130%,-,-1,0,30,2023-01-30,15,如果公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的130%(含130%),80.53,,2027-06-10,0.000,,15,0,0/15 | 30,0,126.490
208,127041,弘亚转债,122.617,002833,弘亚数控,,C,6.000,5.999,2022-01-17,17.30,2025-07-12,,,X,115.00,130%,-,-1,0,30,,15,如果公司A股股票连续30个交易日中至少有15个交易日的收盘价不低于当期转股价格的 130%(含 130%),16.91,,2026-07-12,0.000,,15,0,0/15 | 30,1,22.490
209,127040,国泰转债,126.998,002091,江苏国泰,R,C,45.574,39.869,2022-01-13,7.82,2025-07-07,,,X,108.00,130%,-,-1,0,30,,15,如果公司股票在连续三十个交易日内至少有十五个交易日的收盘价不低于当期转股价格的 130%(含 130%),8.64,,2027-07-07,0.000,,15,0,0/15 | 30,1,10.166
210,127039,北港转债,133.116,000582,北部湾港,R,C,30.000,10.799,2022-01-05,7.39,2025-06-27,,,X,108.00,130%,-,-1,0,30,,15,公司股票在任何连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%(含 130%),8.60,,2027-06-29,0.000,,15,0,0/15 | 30,1,9.607
211,123214,东宝转债,119.118,300239,东宝生物,,C,4.550,4.550,2024-02-05,6.63,2027-07-30,,,X,113.00,130%,-,-1,0,30,,15,如果公司 A 股股票在连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,5.45,,2029-07-31,0.000,,15,0,0/15 | 30,0,8.619
212,123072,乐歌转债,130.134,300729,乐歌股份,,C,1.420,1.418,2021-04-27,32.91,2025-10-21,,,X,120.00,130%,-,-1,0,30,,15,如果公司股票在任意连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的130%(含 130%),15.57,,2026-10-21,0.000,,15,0,0/15 | 30,0,42.783
213,113648,巨星转债,120.323,603477,巨星农牧,R,C,10.000,8.997,2022-10-31,25.04,2026-04-24,,,X,110.00,130%,-,-1,0,30,2024-12-13,15,如果公司股票在任意连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含）,20.60,,2028-04-25,0.000,,15,0,0/15 | 30,0,32.552
214,113647,禾丰转债,117.395,603609,禾丰股份,R,C,15.000,14.670,2022-10-28,10.09,2026-04-21,,,X,112.00,130%,-,-1,0,30,2023-03-03,15,如果公司股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,8.13,,2028-04-22,0.000,,15,0,0/15 | 30,0,13.117
215,113644,艾迪转债,122.598,603638,艾迪精密,R,C,10.000,9.999,2022-11-18,23.58,2026-04-14,,,X,115.00,130%,-,-1,0,30,,15,当公司股票在任何连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的130%（含 130%）；,18.77,,2028-04-15,0.000,,15,0,0/15 | 30,0,30.654
216,113649,丰山转债,131.096,603810,丰山集团,,C,5.000,4.586,2023-01-03,13.73,2026-06-26,,,X,115.00,130%,-,-1,0,30,2023-05-16,15,如果公司股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,15.42,,2028-06-27,0.000,,15,0,0/15 | 30,0,17.849
217,123064,万孚转债,117.876,300482,万孚生物,R,C,6.000,5.977,2021-03-08,27.00,2025-09-01,,,X,110.00,130%,-,-1,0,30,,15,在转股期内，如果公司股票在任意连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）；,21.41,,2026-09-01,0.000,,15,0,0/15 | 30,1,35.100
218,110098,南药转债,123.044,600713,南京医药,,C,10.815,10.814,2025-07-01,5.12,2028-12-25,,,X,108.00,130%,-,-1,0,30,,15,公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的130%（含 130%）；,4.94,,2030-12-25,0.000,,15,0,0/15 | 30,0,6.656
219,111000,起帆转债,127.943,605222,起帆电缆,,C,10.000,9.992,2021-11-29,17.35,2025-05-23,,,X,115.00,130%,-,-1,0,30,2023-05-09,15,如果公司A股股票连续30个交易日中至少有15个交易日的收盘价格不低于当期转股价格的130%(含130%),18.32,,2027-05-24,0.000,,15,0,0/15 | 30,1,22.555
220,113650,博22转债,118.151,603916,苏博特,R,C,8.000,7.996,2023-01-09,23.15,2026-06-30,,,X,115.00,130%,-,-1,0,30,,15,如果公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,10.54,,2028-07-01,0.000,,15,0,0/15 | 30,0,30.095
221,113643,风语转债,123.646,603466,风语筑,R,C,5.000,4.998,2022-10-10,11.82,2026-03-24,,,X,115.00,130%,-,-1,0,30,,15,如果公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,9.74,,2028-03-25,0.000,,15,0,0/15 | 30,0,15.366
222,113640,苏利转债,127.792,603585,苏利股份,,C,9.572,9.102,2022-08-22,17.20,2026-02-16,,,X,115.00,130%,-,-1,0,30,,15,如果公司股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）。,17.93,,2028-02-16,0.000,,15,0,0/15 | 30,0,22.360
223,111001,山玻转债,123.846,605006,山东玻纤,,C,6.000,5.998,2022-05-12,11.07,2025-11-10,,,X,115.00,130%,-,-1,0,30,,15,如果公司A股股票连续三十个交易日中至少有十五个交易日的收盘价不低于当期转股价格的130%(含130%),7.91,,2027-11-08,0.000,,15,0,0/15 | 30,0,14.391
224,113627,太平转债,114.350,603877,太平鸟,R,C,8.000,7.998,2022-01-21,20.88,2025-07-14,,,X,110.00,130%,-,-1,0,30,,15,如果公司股票在任意连续三十个交易日中至少十五个交 易日的收盘价格不低于当期转股价格的 130%(含 130%),14.39,,2027-07-15,0.000,,15,0,0/15 | 30,1,27.144
225,113625,江山转债,120.328,603208,江山欧派,,C,5.830,5.825,2021-12-20,19.84,2025-06-10,,,X,118.00,130%,-,-1,0,30,,15,如果公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%(含 130%),15.28,,2027-06-11,0.000,,15,0,0/15 | 30,1,25.792
226,113633,科沃转债,117.853,603486,科沃斯,R,C,10.400,10.396,2022-06-06,174.43,2025-12-01,,,X,110.00,130%,-,-1,0,30,,15,如果公司A股股票连续三十个交易日中至少有 十五个交易日的收盘价格不低于当期转股价格的 130%(含 130%),103.20,,2027-11-30,0.000,,15,0,0/15 | 30,0,226.759
227,113634,珀莱转债,127.904,603605,珀莱雅,R,C,7.517,7.507,2022-06-14,96.26,2025-12-08,,,X,115.00,130%,-,-1,0,30,2024-03-09,15,如果公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,80.44,,2027-12-08,0.000,,15,0,0/15 | 30,0,125.138
228,113639,华正转债,138.067,603186,华正新材,,C,5.700,5.695,2022-07-28,38.51,2026-01-23,,,X,108.00,130%,-,-1,0,30,,15,如果公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,42.33,,2028-01-24,0.000,,15,0,0/15 | 30,0,50.063
229,113638,台21转债,117.228,603055,台华新材,R,C,6.000,5.997,2022-07-05,16.19,2025-12-29,,,X,112.00,130%,-,-1,0,30,,15,如果公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,9.12,,2027-12-29,0.000,,15,0,0/15 | 30,0,21.047
230,113636,甬金转债,118.152,603995,甬金股份,R,C,10.000,9.995,2022-06-17,27.04,2025-12-12,,,X,115.00,130%,-,-1,0,30,,15,如果公司股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,17.45,,2027-12-13,0.000,,15,0,0/15 | 30,0,35.152
231,113652,伟22转债,121.017,603568,伟明环保,R,C,14.770,14.768,2023-01-30,27.27,2026-07-21,,,X,110.00,130%,-,-1,0,30,,15,如果公司股票任何连续三十个交易日中至少十五个交易日的收盘价不低于当期转股价格的 130%（含 130%）,18.93,,2028-07-22,0.000,,15,0,0/15 | 30,0,35.451
232,110095,双良转债,120.500,600481,双良节能,R,C,26.000,25.774,2024-02-19,6.18,2027-08-08,,,X,110.00,130%,-,-1,0,30,,15,如果公司股票在连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,5.89,,2029-08-08,0.000,,15,0,0/15 | 30,0,8.034
233,110087,天业转债,117.360,600075,新疆天业,R,C,30.000,29.999,2022-11-29,5.60,2026-06-22,,,X,108.00,130%,-,-1,0,30,,15,如果公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,4.52,,2028-06-23,0.000,,15,0,0/15 | 30,0,7.280
234,110089,XD兴发转,126.194,600141,兴发集团,R,C,28.000,27.997,2023-03-28,28.40,2026-09-21,,,X,110.00,130%,-,-1,0,30,,15,如果公司股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的130%（含130%）,26.76,,2028-09-22,0.000,,15,0,0/15 | 30,0,36.920
235,113661,福22转债,127.649,603806,福斯特,R,C,30.300,30.299,2023-05-29,14.74,2026-11-23,,,X,110.00,130%,-,-1,0,30,,15,如果公司股票在任何连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）；,15.45,,2028-11-22,0.000,,15,0,0/15 | 30,0,19.162
236,113665,汇通转债,124.462,603176,汇通集团,,C,3.600,3.596,2023-06-21,8.07,2026-12-14,,,X,115.00,130%,-,-1,0,30,,15,如果公司股票在任何连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）；,6.15,,2028-12-15,0.000,,15,0,0/15 | 30,0,10.491
237,113666,爱玛转债,124.065,603529,爱玛科技,R,C,20.000,19.994,2023-09-01,37.45,2027-02-22,,,X,110.00,130%,-,-1,0,30,,15,如果公司股票在任何连续 30 个交易日中至少 15 个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,33.73,,2029-02-23,0.000,,15,0,0/15 | 30,0,48.685
